LOC127702753	GO:0007165;GO:0007167;GO:0009152;GO:0009190;GO:0009975;GO:0016301;GO:0016310;GO:0016773;GO:0016849;GO:0032559;GO:0035639;GO:0036211;GO:0038023;GO:0046068;GO:0110165;GO:0140096
LOC127702759	GO:0005488
LOC127702762	GO:0005488
LOC127702764	GO:0005488;GO:0007409;GO:0009987;GO:0016020;GO:0071944;GO:0097485
LOC127702778	GO:0004888;GO:0007165;GO:0110165
LOC127702779	GO:0004888;GO:0007165;GO:0110165
LOC127702785	GO:0110165
LOC127702791	GO:0016755;GO:0036211;GO:0140096
LOC127702809	GO:0003676;GO:0005488;GO:0006259;GO:0008233;GO:0019538
LOC127702811	GO:0005515;GO:0007155;GO:0070161
LOC127702813	GO:0019866;GO:0031966;GO:1901682
LOC127702817	GO:0005576;GO:0110165
LOC127702833	GO:0030414;GO:0061135
LOC127702843	GO:0005737;GO:0006816;GO:0012505;GO:0015278;GO:0043168;GO:0043178;GO:0043231;GO:0098655;GO:0098662;GO:0110165
LOC127702852	GO:0016616;GO:0046914
LOC127702856	GO:0005975;GO:0016782;GO:0110165;GO:1901576
LOC127702863	GO:0005488;GO:0097367;GO:0110165
LOC127702875	GO:0006810;GO:0009987;GO:0015291;GO:0022857;GO:0110165
LOC127702893	GO:0001573;GO:0006022;GO:0015929;GO:0044238;GO:0046479;GO:0046514;GO:0071704;GO:0110165
LOC127702911	GO:0006865;GO:0015171;GO:0110165;GO:1905039
LOC127702914	GO:0000166;GO:0016647;GO:0043168
LOC127702928	GO:0006725;GO:0044238;GO:0097159;GO:1901360;GO:1901363
LOC127702929	GO:0005737;GO:0005819;GO:0005874;GO:0007051;GO:0007059;GO:0008017;GO:0015630;GO:0110165;GO:0140694;GO:1990752
LOC127702942	GO:0005488;GO:0005886;GO:0008150;GO:0009986;GO:0098552
LOC127702946	GO:0110165
LOC127702953	GO:0005737;GO:0012505;GO:0019511;GO:0019798;GO:0019842;GO:0031406;GO:0031545;GO:0043231;GO:0046914;GO:0048029;GO:0097159;GO:1901363
LOC127702987	GO:0003676;GO:0004518;GO:0005488;GO:0010467;GO:0016070;GO:0140098
LOC127702988	GO:0016755;GO:0036211;GO:0140096
